TIME,CP3,C3,F5,PO3,PO4,F6,C4,CP4
433,-5.696914139869183,23.161907023579893,19.916816154266414,0.48989079877320146,-4.55438689845246,44.24139737654533,23.251568043806436,57.93645540993518
434,-4.31765440892984,23.793593111753978,13.833408071466296,1.6625727122122194,-2.144976956097837,36.287615634265805,17.049252466210458,66.10673848993665
435,-1.219868984920173,29.087656098901316,19.020665944241806,3.02952829414481,-2.4353868140698838,42.629553229652,19.740351342759986,72.82289911588309
436,3.890808792243143,38.399433194481645,34.29581628797234,7.874987332462853,1.3081582229128004,62.74825624494905,31.458779932201512,77.67295835954188
437,3.602827443651663,33.43731991934403,35.269472136084,11.772706724041022,3.1020038946737376,69.91762319505267,31.787123138385134,78.95678771930558
438,-1.2306997748794544,25.022697690951432,27.42395016311014,12.838465738153433,3.932491251135497,67.29793432534086,24.739624602116436,77.7192074450815
439,-2.363314494616724,28.217403454945206,25.448167238497575,13.672148387985075,9.858908691082613,68.61773818374182,23.654645089266122,77.50292477304038
440,-0.9932434954985392,27.698785322373965,17.466253958837385,11.86089109282989,13.099820342060184,62.05506444312232,18.899745529437073,78.36251875395186
441,-1.1944623861965833,19.62842475155201,3.638710177210016,5.445773656260439,7.8297871729026225,48.62747794787384,9.100269228185052,78.41705653149805
442,0.433131386309891,20.798876613352828,2.6657525435842153,-0.5733378827614124,3.150507749687554,47.61660041201969,9.653714545449258,78.21414120832495
443,3.246207241118906,23.483710707666194,5.6147336800081025,-4.200297653702037,0.9190645148025176,49.543207487381196,13.867598152018157,77.7167866117336
444,2.0073058776513135,14.416520396905078,-2.893620351722671,-8.469210936359511,-6.262023760665771,39.032744040918246,8.208498081100455,75.50970548050063
445,0.9139284693483245,9.66836847804578,-6.76140350750653,-10.771639820476548,-13.162484296037857,33.597549058195185,5.700707368452926,73.03115063216315
446,5.208058938376507,14.845867563036835,0.6570816663629997,-6.8983002945485525,-12.279808650985288,40.557418108354796,12.943676043089638,72.2642017396138
447,9.119400540890625,11.606643799673257,0.2790018473485212,-0.57353553911594,-9.311476950875196,39.78694579120963,13.757871558961039,71.52532698137784
448,9.192168436807822,4.763095771400576,-4.93733461884567,4.52594833158906,-5.110538668004478,32.87287208894264,9.296302791413394,69.37185877919308
449,9.653907686964992,8.73064370266178,-1.3237921160154054,9.432329758213388,5.71335467633231,32.81469120367976,11.535837749297407,67.03572620343432
450,9.057672941166821,8.709299063983718,-2.4639424699301076,10.772110380579251,13.455538993222767,26.921635823454594,10.092290699875203,64.03367649347746
451,4.5871713505985685,-2.5312618527802453,-13.04797865588031,5.096430777399953,7.807262302906356,13.034790137188603,0.47016822379878953,58.67563574859578
452,2.1799409670858796,-6.256707419492637,-13.203175405945345,-1.6148899736055702,-1.4907892591049272,12.422271931130567,-0.5302782176079077,52.24252848388646
453,3.86579881841958,-5.039438347070837,-7.429778306048027,-4.648763126300527,-6.517591228234726,19.13157719338907,4.281410800931916,46.17326884492028
454,2.8399133531791807,-13.974819097085703,-13.964195308380441,-6.895305942830332,-11.076738913013676,12.714170399094153,-1.3091873602502462,39.62249154553291
455,-0.8922991398076494,-19.85605428314431,-21.14807923607403,-8.029474810261533,-11.074817223522176,3.6687594174139555,-8.559571657896866,33.65197734911335
456,-2.4069243169409216,-14.05979968048889,-18.920758434359467,-5.621854684315891,-2.77728990467296,1.9926753980881227,-7.858752647429351,30.68793726833193
457,-4.527126064121831,-13.618809851202185,-21.747770012043066,-3.302429331706337,3.0514837149899714,-5.915976365907731,-10.606161170473346,29.385361642416335
458,-8.532593922499373,-15.896776335104775,-25.82192137071523,-3.0383655262439855,2.3535064875373815,-15.078857256350627,-14.293530941482228,27.320098035993894
459,-8.57166176985538,-4.805713472009018,-14.906293913574403,-0.8760666471970016,3.669700663036926,-8.84098169829189,-5.030944862529888,25.045036411739357
460,-5.660617205263396,5.617328813919282,-2.5793343326546427,2.3775549327079304,4.254877193595851,-0.5974458502721225,6.109499753147427,22.61775712088205
461,-5.416939141363193,2.1334565631260594,-0.9382279874802881,2.4681347998532743,-3.6480607474060625,-1.280333024831335,7.666912335970191,19.09117614821074
462,-4.663855586968658,1.4327222977217167,7.471830605551634,2.3443723765408517,-11.821347628875502,7.237466877927705,13.785906962991787,16.25504857411014
463,-1.1153278303791445,5.88424982191135,23.028690787537847,5.279831011606689,-12.83905508669864,23.822017096610367,26.06775211528084,15.303264330485124
464,-1.636142726209795,-0.0860742473713687,25.0458111764948,7.578954233751387,-12.203983420936629,25.42484375964903,27.481250949007993,13.58951309070323
465,-7.106123688390925,-6.6229565942419795,19.44432569096842,8.026560132343397,-8.946522455480942,16.905536168486943,22.632506800592616,9.896821710173517
466,-11.068802830521285,-3.7615846356979423,17.765247798599198,8.932317083678253,0.27909129833299606,11.054651752199936,22.299271396046432,6.0928257029635295
467,-14.314062406346984,-9.615700119488377,7.427268756001343,7.813304034789948,4.636131026848167,-1.5900969591751002,16.404585597370193,2.498191979270242
468,-18.207448712015193,-24.25818035595926,-7.111384993884126,3.8143959159202265,-0.9887979929177542,-13.863445218353874,7.081864663619321,-1.1674550293089996
469,-16.769699404315546,-25.540107926230313,-3.479156095518127,3.129631332492998,-4.638734549180209,-3.7550192483658136,12.213964867572347,-3.3323005264699965
470,-10.919950092532865,-20.018925188948536,7.542021657855752,6.986514830300322,-2.981717839353328,14.539324264051128,22.726299980614606,-4.429354709885372
471,-8.396659566363224,-22.774166351693466,5.673618669218044,9.604503156041506,-2.53353018613461,17.212296621898474,20.341490278816693,-7.107124674398682
472,-7.281938325965266,-21.929507675811884,1.8261355817677742,9.97040483243471,0.42167536454159715,14.18853242815328,13.774919154023088,-10.8405300310036
473,-3.010746624855148,-16.72137569297577,0.9315848154330997,9.439050966241208,7.496644418628447,11.98982116177671,8.85685083472751,-13.645791946327874
474,-0.22635395710176143,-24.011813630677693,-9.452996600644619,5.559565033335786,8.762951332587889,0.6166736830396539,-4.098650475666752,-16.566850544223364
475,-0.3307688348037612,-31.88990151839512,-16.153861977627045,0.12082856778697026,4.539203374503205,-5.035209098158558,-14.453844484688714,-20.122470358989478
476,1.4156206503860163,-21.584918275293855,-1.8858536960100674,-0.8907604098980789,3.896784646580735,12.32441549759249,-6.821961773650205,-22.50415267280873
477,1.6818786372051753,-7.578511611638795,15.31210854764701,0.9121830736734267,2.773617505818308,33.06677203932916,4.377474931803688,-24.19246817641165
478,-4.158626995409479,0.9838629149406852,22.72600619611399,0.5076837639000036,-4.06325949771741,42.688298756205704,7.5308264945695065,-26.770993344516548
479,-10.061183726557491,17.293747769682955,32.71657972250883,-0.23316650918188775,-7.8795149065251895,52.18069499756251,13.100856263666332,-28.90849771030098
480,-12.31037319093101,33.04131883561532,38.48968971447829,-0.09496430798338196,-6.1542813901478075,53.944249297171666,16.71291993355067,-30.077069716396544
481,-14.809651760199108,32.3997509417786,26.83904023324357,-2.4598243629086847,-7.040938312273646,35.7070898673468,6.893934756147377,-32.403972778280504
482,-15.080243415555183,30.74931392809694,16.601618688164173,-5.42959825882852,-7.894348695179204,18.922816391793152,-1.5359560831253276,-35.48990155351346
483,-9.206173218906574,36.19506146975333,18.40745030745165,-5.224406417179734,-4.190559366966096,16.525977184284,0.7598816439198326,-37.34642299395016
484,-3.7037791376917664,30.44461396033838,13.420098628302304,-5.106127133077249,-4.3912849912223155,10.311193070292804,-2.45884552294334,-39.18319617491346
485,-2.4969892360890698,17.502033433606442,3.399569275646672,-6.835300477847177,-9.776155456396287,1.1336614397083877,-11.129049786095498,-41.9000567249619
486,-0.19225232132030623,15.704608686032628,5.327685668986381,-5.9359165556517475,-9.707696421063721,4.456843916906697,-10.348883621110591,-43.45502025987718
487,2.7971315461193726,14.720364872312933,7.832695418139073,-2.503531612004831,-5.300372595969281,7.740409600066693,-8.31296340512515,-43.77219571508033
488,2.5337227571975323,6.251679272399162,1.861653793271305,-0.8563968114421963,-3.8437261889357712,1.8756257854134608,-13.17904151069935,-44.452748650708095
489,3.7892362109754085,6.08048477830619,3.70752150095293,0.1908239554005877,-0.5516956528590929,3.604305730023377,-11.618490310478133,-44.44625478148656
490,8.812035197226125,11.018601685120121,9.573368409373668,2.109301286991132,6.417374025160685,8.225154308856009,-6.0523347300400605,-42.95355247146
491,11.159567430883767,4.171404986862101,0.6594845029653842,1.2415560682923803,8.256121517297572,-4.5372075453856855,-12.714540222308479,-41.5552506290383
492,11.365826842281468,-1.783035685914785,-9.723916965408238,-1.415271475603331,6.951925100034434,-21.078589082421487,-21.128509437893626,-39.61788596288831
493,14.951710752639329,5.909544837828587,-6.4189933831287584,-0.5900708669125065,10.608141874012919,-24.684614079734267,-17.555962994727853,-35.04787469686633
494,17.891526417597667,9.614257484605908,-5.476767591859195,1.6087279092320954,12.440303462258369,-29.52982544374418,-15.073090904292888,-29.579155687597677
495,16.22000457418767,4.767294538601069,-9.916715937509057,1.2073251269320189,6.827047509990659,-36.77247711394218,-17.52349199546518,-26.103390789495315
496,14.89403061914272,6.701655121354138,-4.052523960897273,1.144076437780992,2.651237902176179,-30.762263252090648,-11.983668208927533,-24.45647322822975
497,13.800195219366206,7.589927530445549,1.4384227971838144,2.301567514037244,1.7023453742721144,-24.466362371862168,-6.903738777414807,-24.61147733699292
498,8.337942428873475,-1.724197278949867,-6.304490020861372,1.5827357724872968,-0.9683238672296368,-33.07417346229067,-14.031451396527208,-27.250732921897765
499,3.7747224891533455,-2.790559188693565,-9.512513867818974,1.4181969631257094,1.0192626445686144,-39.327018051641375,-18.869429311085394,-30.106030748436908
500,5.061431710664795,5.542691797123197,-4.465155032078972,3.86474118306279,9.284357855029498,-37.84879430664682,-16.760956506485552,-31.162047277300452
501,6.734367839335525,2.072605981236631,-9.312001749573849,3.8202050560022682,11.31448566238875,-43.947413797103984,-22.18522911510153,-32.1051600971643
502,7.705131274416105,-5.662286463728963,-14.95284303040409,0.41166058511272996,5.8542059897559895,-46.19305280614991,-27.728986471110698,-33.40302523855706
503,12.35257736997969,-1.0236647107454422,-6.433139915059263,-0.4363970974484328,3.839519441680306,-30.070748208779534,-20.113151763302305,-32.70478268309391
504,16.26133884709676,3.172104146755731,-1.13378522425936,1.7054142068674665,4.964436093437493,-16.37041319043737,-14.051107314700227,-29.948688649228544
505,14.498729002821602,1.6909007161045917,-6.812196019653419,3.7304748997204613,5.658888959965841,-16.094815667550442,-17.90146389809219,-26.8164294480367
506,11.87398849959181,7.851145847124473,-7.582796248539557,6.88684316744753,11.212153923972647,-14.459278636035608,-18.654055827006278,-23.305675983169593
507,10.096624390940072,10.665974055272358,-9.71216091077187,9.892708193759642,18.185976588206646,-17.14852334399643,-20.311998874688133,-20.500730988927778
508,5.17495518795909,-4.162149477788093,-24.965324812858988,8.007860936068845,16.163812620512605,-34.226897640926566,-32.848450345523645,-20.800721866248157
509,1.1204129017890474,-16.315267294670093,-33.713591783272975,4.091554764122268,10.612787197933322,-44.44414813203599,-40.134955350375606,-22.602931474102725
510,3.129022479689962,-13.747042357017666,-26.51957702885433,3.693452930399116,9.972859445568137,-38.19249806734197,-33.286078004221864,-22.40805131074304
511,5.750630181019007,-13.262870331197515,-22.702973839825965,3.753617442771869,7.124599507762502,-35.19795824621009,-28.52770276127589,-20.510533337299673
512,5.697392886762106,-13.348149451934821,-20.75343950616154,0.970005054497726,-0.7126002357023908,-33.46960529389676,-25.664693032635462,-18.183296310186964
513,7.044715371651079,-2.542411282032698,-7.203047778899121,-1.7292853219176507,-5.338032101017424,-19.0264964559115,-13.017902877477233,-15.044827235763666
514,7.331762701285161,3.1272209026931357,2.684488288625465,-4.52737339230529,-8.404055946993223,-7.563168683050755,-3.098307864648854,-12.449773454472915
515,2.3749329541769972,-3.4572305871871016,0.9086978725470507,-8.97307480358203,-13.701728074036923,-7.538402812940692,-4.148805530225708,-11.975965244245076
516,-2.1422995670950704,-1.4790569088469203,7.168333884926924,-10.200800570874144,-12.578279834280487,0.37752786619134016,0.03986999311178652,-11.52561465342518
517,-3.2213587623464313,7.7592848318594605,18.559009789737793,-6.595655324760967,-4.409498356032053,12.265077271891617,8.744496115554343,-9.495811415743752
518,-6.0918334143469535,6.057271169490002,15.884031070050533,-4.7006258901126765,-1.7782283461565869,8.707275437908207,6.533550579951404,-7.609789569189667
519,-9.354794756491048,3.10147614469523,10.064694399806793,-6.514135909151527,-5.158355766753727,2.1960027961041098,2.762165694961774,-6.162253322661355
520,-7.968428619054206,8.563690427749439,12.366301155107529,-8.238118772750184,-6.580001208218411,5.276889788183654,8.02400083425942,-4.009081087907038
521,-5.949521896520547,7.34684211324577,7.514242644578742,-9.941806164359274,-8.210400317213814,2.663560159028686,8.996543927454722,-2.4718412814019475
522,-6.237598920508077,2.0330366894780187,-2.414647421994244,-11.382852776527326,-9.212251893103081,-3.9672449566392887,4.995000108445773,-2.353169125348271
523,-4.088306071459757,9.562984480955283,0.29321523094771607,-8.213900471188923,-0.8374881304402173,1.8701408727232662,9.755661272403923,-1.6042891237321268
524,-0.6574711058826265,16.752019993876324,3.9166553304708014,-2.1684431981727315,11.623972353079678,6.820479744082514,13.235901302271472,0.20175314020980378
525,-1.1511760292271,9.472929433753091,-3.611998428667036,-0.260446253618847,15.06770876045083,-0.6822735836586438,4.379995198175955,1.4195602810428682
526,-1.5129521853668693,5.393413969142397,-2.6910792082281256,-2.0558371475235155,12.040754111363404,1.3485280991094266,0.15811627693670438,2.4093684850599733
527,1.8792080554299915,10.58715815337656,11.282760335260495,-3.4531147633485784,8.676002134536104,18.786880998798107,6.893826321439286,3.52988518749926
528,3.1149478613143966,10.949744064091963,19.042816053733265,-5.358141904655987,2.0081877064186124,31.820923717454537,9.586516620139049,2.4473290255624556
529,0.8955754064768551,14.454573119039749,24.437823984139136,-6.581897694294258,-3.109398890816854,42.87549091982992,11.171098658717241,-1.296279355820753
530,0.3307900669979773,29.690893331593713,36.09406950727476,-3.274305135935489,2.016622686434286,58.78861005861171,19.1364741848211,-4.884199927972806
531,-0.69993235293379,36.72467658705435,36.818120797380956,1.141228157244475,9.932449723445485,61.59858621844248,18.760805021771198,-7.2264220293391475
532,-4.524304080320766,30.876303620962226,25.363871196721654,1.9437710655777394,12.633199717525745,51.26031800791462,7.849666798285824,-8.250379944763282
533,-5.023631170904119,31.480424659066212,23.918594064530463,1.8017251761381579,15.848471551444959,51.501401177365324,5.504086125498742,-6.259075550351312
534,-2.2411994652901694,33.49708948636575,27.335917673457146,1.7773663119903198,18.746519775813844,57.15492110033155,8.77138639066336,-2.2812272684629065
535,-3.75065286819622,23.774983559436553,19.989288030381182,-1.799558959950755,13.11373625579999,51.66480221182319,3.996793075511377,-0.461621771502872
536,-7.924282965470715,16.654428113230104,15.846177167273742,-7.32780288487983,3.8280025889083493,48.62020547353397,1.8916513054686028,-1.5299522464625321
537,-9.73162063643509,16.856532243895135,21.436808530856013,-10.551205104749908,-1.862273846953558,54.63292427542327,8.454971406275389,-3.387883896483646
538,-12.612706399153446,7.143342277234101,19.63044820973849,-12.697860889120456,-8.333988534310615,52.69128126105278,9.45708889514031,-5.7247657339042295
539,-16.849712289651606,-6.172666156966473,14.91804003523264,-13.466240279173421,-14.13299198875032,47.390494909401575,8.019051872924633,-7.59988072660455
540,-16.96619672308677,-7.934149014482886,19.7598566895795,-8.714748252203954,-11.268931868351903,50.59873165661317,15.337220782063293,-6.8939410765848645
541,-16.0248769197063,-12.737547157677149,16.49338763288023,-1.2067099207095575,-6.188959665467599,43.605217110790036,17.40353028023601,-5.036875458491957
542,-19.033170513047388,-28.070405282630354,-2.415387364727353,2.890871231495038,-7.833452843155895,19.04384517223251,6.877929621131053,-4.488997957939845
543,-20.676539874270155,-35.220121888291345,-14.12883065626379,5.094312466803238,-8.978668521779174,0.8830269049161643,2.5148036830211185,-3.671166458165495
544,-18.42280222968936,-36.042754735454075,-16.716148860636885,7.570875447580127,-5.214781168464125,-8.51789880785093,6.544638534179356,-0.961338451715303
545,-18.44804786610689,-45.04072968801328,-24.606819917707067,7.378656195124385,-2.6434208586761727,-23.858327150530442,5.480417257357478,2.320706734981656
546,-20.12996270492362,-48.85206776324725,-26.686661667339315,5.624837170977514,1.2470581500125881,-34.037994772129515,6.68481019223683,6.172761682876487
547,-18.455697423306162,-40.97120680437698,-18.176919074566584,5.694877248418618,9.352011856673904,-33.653709343863355,14.491004698118221,11.407784353770264
548,-16.600229259488593,-42.06444323196345,-20.05248168968341,4.484196100415222,11.72959663329694,-42.55398185409997,11.896287735841199,15.904261952183006
549,-15.454178621183482,-50.57647900318295,-29.42029379295171,0.3501040736272858,6.641237394427913,-56.60760008327843,1.2317558489354496,18.363331055775525
550,-8.531094207867495,-47.389577581126204,-25.25838374655424,-1.4545458621873832,5.723288265390656,-54.59368230798249,1.4866224524236866,20.66665833090352
551,1.9594160375492962,-40.94856606884629,-16.86441675327212,-0.24977983094761114,9.230859739501495,-47.296738505047145,6.279942140920494,22.586353510870573
552,8.056025079552409,-40.23660828599397,-15.783523390516944,-0.6034505318335892,9.109278600715186,-47.51538510160357,5.24307483492121,21.792698613548055
553,11.451045819463525,-30.517437454044426,-7.770267882901172,-1.244336211915928,8.013158587393267,-40.67854425656891,9.953463774877038,18.826611465649833
554,14.620261954171124,-15.296295562062614,4.273307863332651,0.2677564849711165,7.658733074876929,-29.273838259517547,18.84902907894101,14.982184809288732
555,12.885784946533587,-14.164418349400858,0.8946218711100566,0.5385158005240434,1.3776460750155017,-33.00091478538399,15.062029086786799,9.531509121436256
556,8.073805759339917,-17.378539355442093,-7.846153851738138,-0.15163411613706734,-6.2773071162194825,-42.175019162619506,6.0364697159464145,3.749344294137076
557,7.340027721709783,-10.987268661056502,-7.902879383047421,2.726241212818553,-5.151120041599434,-43.29890207203998,4.573542817946015,0.8689941030185395
558,8.665124628495898,-9.238816113756398,-13.18042890734861,6.429405751068979,-1.661520964610958,-49.9962155464249,-0.15457033556877575,0.8781669899314338
559,8.91624583083491,-13.861068664453668,-23.390612739127636,7.024403926520034,-3.0529067602490514,-59.79731258367856,-8.651621477467641,2.316137348761133
560,12.488162667113437,-7.231770333325783,-19.15503403148283,8.777949988512052,-1.6962006153040259,-51.677751479358534,-4.59105514616273,5.8927609869503375
561,17.623161915181214,2.2936771981995445,-10.624768411829766,13.397710574333912,3.9491627012356005,-37.37826344088624,3.855542259329724,10.581987904364823
562,16.462102227273455,0.3897758225480219,-16.41963116373259,16.552990785991952,7.270723702181993,-38.87557344460734,-0.22063486267345,12.936580550791291
563,11.48368779097916,1.4683720252669685,-24.42568973200691,18.717038806094088,12.45618973556713,-46.09966687126122,-7.091198966622018,12.761703729286403
564,8.858718016855418,9.056400830861104,-29.082072911161283,20.78265990573349,20.686533371892704,-52.718751120573884,-10.596993242451754,11.650113901367368
565,6.546464592343736,5.964771738875044,-42.973720431637986,17.59663765257541,19.611451169333517,-68.0263278267695,-21.15295814117711,8.841432110332633
566,5.4002209241280195,0.6116736518856323,-53.433037725841174,9.023637465715897,8.342099543265496,-75.76408722999153,-29.326832660866113,4.885014279973754
567,10.297896599016195,8.552930149330708,-43.91123915072983,1.8009798778022779,-1.0642545619896726,-58.93249307554099,-21.265501311064853,2.2524828317572356
568,15.893055689293107,14.3616046662526,-33.43164525394985,-2.7394658207643796,-7.731740091002353,-40.093556134046274,-13.228968347224042,0.23890917079545915
569,15.387267155796659,10.551400661720606,-33.46487465769719,-6.57589717205515,-14.2813243019345,-34.409504029328176,-16.413096743931355,-2.639653317277065
570,13.608668604318838,14.193881544814904,-27.024380153376967,-7.015291005593932,-13.940112393411965,-25.53724212061211,-16.5207233009782,-4.246895465237204
571,14.016297968196305,22.292596444744056,-15.858765735883255,-3.5005389182329134,-7.93565939432939,-13.827978158424822,-13.314982590540621,-3.0355362007605358
572,12.950816421295901,22.440477519777144,-12.586662763517113,-0.6897042516690575,-6.477461005507917,-9.87397806295387,-16.802142297957158,-0.5362537604759909
573,12.767330594673467,28.97075838380268,-3.366852031586058,1.1133921619312384,-6.863399547124422,1.6649138745738128,-14.900103796143025,2.8558737430337002
574,16.77055287809369,46.8570722022919,16.51681610464355,3.7558189936282016,-3.129805841726791,24.82382012380293,-2.113111618660584,7.0616342188149055
575,17.854235065511297,53.10856310026922,24.070020420332824,2.7720747037655995,-3.5418684910640956,34.655218330658826,2.201425925095667,9.069650760899686
576,12.055705689145206,46.61418067065249,19.295722811133846,-4.0503520021612225,-11.46260914930491,30.308427337214574,-3.637108353755947,7.426645799293645
577,5.829571072197484,44.864569943317676,20.727954592268244,-10.587000049538357,-17.483488623843865,30.429746375548252,-4.174666303016324,4.689961238365984
578,0.960970364688865,41.01478593786844,20.12913023039377,-13.508434804228504,-21.02898507923042,26.752207100672443,-5.659432193665138,2.1129751421458725
579,-4.195412484717034,30.934016729045226,11.68721231393141,-14.326874157987803,-26.104672261776066,14.271991226028986,-13.606779349695897,-0.6473986463882131
580,-4.1424795059092565,33.10543679219484,15.038665630678002,-11.361167079776342,-25.472918655936603,14.41182929710509,-11.537958325054596,-1.8996157098996056
581,1.5869663254030781,42.632167763022395,26.98299307709607,-5.33196308838207,-17.57143727177138,24.70674059033941,-1.009802928941296,-1.0627752790313338
582,3.424223945559552,37.617952936534145,26.06163439727456,-3.5220094679285907,-13.841343678048785,23.52580690696207,-0.4612445952511468,-0.5683713865293073
583,-0.4404648614648923,27.00938205735992,21.422264403516458,-7.507787881909589,-15.258475309355948,20.01031669986818,-3.1728090897450376,-0.8709752592890908
584,-4.169977083799051,24.009701994247383,25.22257015662438,-11.719862202945444,-14.5938750066345,25.52928472547666,2.024541706558745,-0.38058142394754657
585,-8.536587375438529,16.297776100423643,22.520658522261062,-15.094549862546755,-16.273822796642136,23.935571904815973,3.2026701483744815,0.05299855848787577
586,-13.743474736335033,5.462144296819525,13.396231652354494,-17.66089792407915,-22.49662260653863,15.51279341037007,-0.5837096025966844,-0.6121659340937338
587,-13.412858411621606,8.041738584775109,14.605913732949011,-14.920777221895756,-23.19790030038536,17.708915905287114,4.847256968162982,-0.9079013593864276
588,-8.699406681179557,13.599792450433647,15.642990016341898,-7.590995130703766,-17.712190113980288,19.271724511227866,11.350495521585959,-0.874255905038489
589,-6.840199380193497,9.516748530468794,4.389915283385402,-2.3398463115848673,-14.195571116863348,7.077043158201604,7.489473565221587,-2.3309208317505075
590,-5.729911937046634,11.255173976901034,-1.0737971471491372,0.008434113112502195,-9.46760046033138,-0.8534951252121985,7.419366817953988,-4.359693592456701
591,-2.1339238883334244,20.48504452466667,2.714737944659784,1.593401788825934,-0.6741763867039081,-1.3004738660200954,14.827865851718606,-5.458199139422356
592,-1.4460786301819644,17.632200227707376,-4.188841779996834,0.07624146813912525,2.9259928030448514,-13.946923354628261,12.775974601165322,-6.750201092483332
593,-3.659111056757193,8.756701493919183,-15.456259030028757,-3.229429448221063,0.7771057032187301,-30.315633632874693,5.5297650057289385,-7.8299648061972125
594,-2.0103449800723605,8.215002623445404,-16.1729167100785,-1.8869151865452967,2.3982502355208557,-33.76806759258247,6.33441283088299,-5.857265366476872
595,1.7449116197107275,3.8328527199112243,-19.418033345751567,3.70181427796398,5.421128018649419,-37.8422395228328,4.8840128266440725,-0.8684503566436481
596,3.7691304679055757,-6.033429951967825,-27.619748838960213,9.32266378804621,5.817927454452402,-45.960135782655435,-1.8551788701502172,5.072866966575301
597,8.390461055820964,-2.4758201253397774,-21.894526222915786,16.167426415428725,11.789878363771935,-39.950482028193036,2.2090057133117185,11.835706976282196
598,15.339618408577174,7.431721218250969,-9.989781010020556,23.231530102282676,22.957623653336405,-27.983734422118083,12.15145765356396,18.504611500076813
599,17.651681059842915,6.7509751809690695,-9.602077784235265,25.203988545188395,28.456985342999282,-26.912085946633173,12.97264786669399,22.629737210493474
600,17.102717865815812,7.378606271501493,-8.182435512038317,23.571125723339065,30.191031328266426,-22.84055855305118,14.443450192456924,25.145984781498704
601,18.857492193173506,15.14318323103106,0.7680338275500098,23.058069705633585,34.06398718678741,-10.139731083505753,22.328130451132036,28.75304699740157
602,19.239933625910332,14.024327563288502,0.012239220465061429,21.772368462878404,34.49985019934564,-9.086702437114436,21.33300474421015,32.64537194041025
603,17.147676484606865,10.38827465210854,-4.844414254995837,18.462512912601525,31.208916632221182,-15.727615882168891,14.560662991227645,35.33660103322107
604,18.388654390603516,20.76144699298598,4.194533197937404,17.00122944336134,32.04232404821977,-10.518077688067619,17.93916056564398,37.35748762864614
605,21.294987159825233,30.260570665872187,13.697300396906002,16.857607887423786,32.52850959605291,-3.3866241987722834,22.01067040245976,37.5846446534904
606,21.183458105206427,26.60319580210684,12.700801414514855,14.865647259119093,25.095228073699968,-1.4784121901566447,17.61776850798861,34.322760658115044
607,22.41535505203181,24.955601749457948,18.193324612908743,14.170677398238013,17.384994714175136,13.855017627249042,18.925580616076136,29.44435575890529
608,26.376953438776624,24.268533575869597,28.18745537889571,16.409195507546727,14.371426197324123,38.0658164968195,24.631969497491585,24.758502936394194
609,25.84140760624325,10.947794656158141,25.237628164942105,16.04894848244453,9.054823080951607,49.12008785768149,19.00649796530136,19.15215104620266
610,20.840975316078946,-0.5213284801304869,21.852213030699783,12.00521494440878,2.870170527750379,56.89983515088758,11.667854337967269,13.274428174435222
611,16.781696204928924,0.13018913434312118,28.6023866401413,8.694873261211505,1.5685511020702325,71.41165721336574,12.931194421513027,9.355525398069133
612,11.387713301933603,-5.5168132836583474,27.134460494297404,5.712921807631954,-1.0156247352549999,74.21492132947287,8.477315014192945,6.503500088850457
613,4.435213919393229,-17.021946646571138,19.228810199017932,2.730817300462388,-6.942591369691877,68.1573014007923,-0.7421273014728977,3.658757554086706
614,2.8995682478511284,-15.778489154192274,25.679604823818522,4.377484851501859,-6.825562873515164,75.68092269884751,3.0701113053423263,2.208097555989476
615,5.268821542909904,-11.206951505347476,36.26722342562339,9.298967049306505,-2.2988823035645307,86.83849076002167,12.023171889897196,1.3886793074611545
616,4.484027988412844,-15.692585325685778,36.562110298506326,10.714941094025058,-2.9316334133146444,87.15280345654114,13.109424613085864,-1.0502773674540964
617,2.990093750667901,-16.03764681251212,39.90980682201522,8.883255364085539,-5.255768604285754,90.33459964586284,17.05868335749333,-4.032158037672108
618,3.677413518952566,-13.64021753314412,44.92455196994114,6.886962718754909,-4.542703824676709,93.89976352366479,23.604128708772592,-5.9477847727242485
619,1.6267815940920656,-25.4291939448359,33.023898463424445,3.199390406248189,-6.078158551977452,77.41695510817905,16.993853052815457,-7.778435916412244
620,-2.64732850865787,-39.566192469379736,15.560719473691165,-0.7325898536869601,-7.660996981944399,52.34652451331003,6.07115017666494,-9.339141963783426
621,-3.922019274861417,-40.411562756711376,8.952562471346642,-0.6749958567994496,-2.2802192339579954,36.59204171877005,5.436897765353399,-9.358248544505896
622,-6.062073315675859,-42.86428172597756,-1.6961003277806403,0.18099418988540614,2.803352436422675,16.355663332172877,2.737261594873913,-9.78106816336468
623,-13.123828868517004,-52.18856163456465,-20.55251710900309,-3.1686368345384026,0.23701295881500517,-11.260357989074997,-7.460199962296584,-12.66490338367062
624,-19.03104457952545,-53.28356519987204,-29.126254301068833,-7.9686601167891835,-2.5623579642005496,-26.548533389976228,-10.571110440933294,-15.952678917553232
625,-21.20939738418214,-53.791545524499696,-32.773685880916524,-11.91326673146045,-3.058426412955005,-35.14212324559972,-10.617142417914717,-17.671116845155062
626,-23.743492854695884,-65.91952897507193,-43.43759533200164,-17.222264681892653,-7.40014207757599,-49.721395903011896,-18.325247329507953,-18.148238423329424
627,-24.280890645181703,-72.13531432296662,-43.38680890937958,-21.558309246641976,-11.29415580337843,-52.44031076987045,-19.48280409810431,-16.60686177253519
628,-20.626383652736628,-65.98628288555179,-27.663400848248266,-21.800301374598583,-10.053559768591398,-38.64804492426083,-9.113918400122373,-12.95295629122122
