TIME,CP3,C3,F5,PO3,PO4,F6,C4,CP4
520,-15.99378281209999,-4.012195308021236,0.6063422744561695,-25.029601812697376,22.644139414152065,-1.944609303416871,-8.004247511587899,-13.349702809279322
521,-23.27080354495567,-14.288807688922889,-22.96429968179421,-26.5579127401093,23.177165328822063,-22.73792617478827,-24.820142209738403,-25.16754443859702
522,-21.643737338901072,-1.3347363472954736,-16.122711508653662,-15.581310621153316,37.01787953163417,-13.937184727786391,-13.544470913693974,-16.218828152263733
523,-19.237651805432705,0.647156528701462,-13.803282122124898,-18.63268208137036,33.63052755093195,-8.90394576873031,-8.454106392601329,-9.519596359459365
524,-18.754303574818888,-5.726935832026807,-15.03570579457328,-37.1568719335528,11.491638927131325,-6.703700341515958,-7.5061573628282705,-10.066091870631585
525,-13.955022421619436,-1.6284756976365813,-2.263490426814032,-45.095848595578786,-3.9828660583072732,9.382368372589223,7.5318433719179385,-3.6527271644890753
526,-10.260290856165849,-15.031809669860069,-8.75768707884385,-49.10760885780738,-22.293435888066934,6.237319603047927,4.071586261094371,-4.452340329564757
527,-12.570344750960722,-49.52068416376428,-40.462515973814284,-57.741762201837034,-47.993707297446406,-22.052870486929635,-24.261963331305637,-19.117510833119894
528,-11.196479925288626,-59.8992345306227,-48.52053707246722,-47.86995938965893,-49.985873297149126,-27.389130740994663,-30.247797298251726,-20.683086490756835
529,-4.455507979919304,-48.02401339348644,-35.72411111126878,-22.130639057021874,-29.804146922604534,-12.825886471669246,-16.917994484853793,-8.494460885116542
530,-1.8446277946676615,-45.037041337015154,-38.130044449998586,-8.872397992005814,-17.841652239201686,-14.527727935293147,-18.908180280103892,-7.276996336794644
531,-0.49811895061209965,-34.05369129961528,-36.93630923974264,0.20094718128309452,-6.264865657786276,-14.144340258162469,-16.656326375156787,-8.89215350839065
532,5.6958286124649655,-8.10514264955515,-20.202587042644435,20.261555407808075,15.633527831104661,0.8765410496350103,1.577453066808975,-0.25039015321369096
533,9.118388392630106,-1.673633500384442,-21.251942068078048,31.307478046033122,22.881146793362337,-1.3315480520520744,2.067990895988494,1.5583803350148253
534,6.896055397313236,-6.915045430444721,-30.101289547330246,30.4979113103983,15.77137750969437,-10.702531733480551,-6.152901020642506,-2.828169536466219
535,6.7996270177293106,8.142612888659674,-12.718733993224976,39.68635623522217,20.93832375361485,5.91241455903434,10.103275859475161,6.932619877621355
536,6.2901674728252175,21.83146233960397,4.177696853402571,47.95568093102451,27.132476403937268,21.231599626534134,24.677984441273843,17.830598864655578
537,0.13222052953536867,18.270187959981584,-1.1576548005354823,40.3791465615422,20.38879445413161,11.948711990482632,16.639330813063925,12.776374684591767
538,-2.197535685252882,29.795206736519788,5.317365323493725,40.77191170568014,26.63646089189054,10.371675946281327,19.7802967344928,11.77219209952277
539,4.071943342276278,53.5236780859012,23.251963628871394,55.2134827884046,48.23715520412162,17.375579071631925,33.849652903856075,21.832302871654594
540,9.358256474238495,56.586115442476355,19.641808613016273,54.60849170731473,52.39728824780957,3.7924708551955755,27.191874736011442,22.73242144535294
541,12.67977846009472,55.97668219621973,15.150412244066896,38.21552001813415,40.1168629093888,-6.206265605760937,21.3671948985708,20.934800077707955
542,18.603618187914485,67.82362141451213,29.01716239320439,21.334833959903563,25.489800444497448,8.484770650226313,35.703048515869895,29.697080955917997
543,19.572130458022137,61.053722657611544,26.36210979889744,-7.619618982640713,-7.69880807398896,12.14898766393435,35.1743500144006,29.452932695891178
544,13.254616647492881,39.1097944260613,7.6057184036249605,-40.87541420773124,-50.631792924613904,0.8684728272666733,18.96071424699351,16.034218101878437
545,10.901476482976376,37.828809513724146,9.72338282410157,-42.46221509973165,-63.989877607448776,7.216851981515409,22.355518326230587,14.144413167739106
546,12.994565032032675,39.96722973489213,14.137165586484,-18.99169065800137,-54.32335159422182,12.442605052323865,26.83796952180333,19.037173461209544
547,12.002675799608088,22.998462294628133,-3.123425348784055,-2.2774602699403133,-50.18458482327192,-5.156174479879763,9.468221615851022,12.449184129037054
548,12.688208736375396,15.14099517233359,-10.293839015234713,11.69272585257348,-41.900426438843354,-12.357479381130089,2.067939311017094,8.193570793089554
549,17.765094064418577,19.147870517827418,-3.538622335856114,27.22513643291407,-26.38524725978189,-4.8509802149588985,8.146810042728099,11.863310091613796
550,18.016831955759287,5.873858253091012,-16.53558006422643,26.50508327147677,-25.164927842423605,-17.222367690571367,-5.977791214683228,3.799908347105872
551,14.699997821224299,-4.358064726833501,-29.494878007528865,21.66827888854818,-25.007277722442204,-31.397874282859995,-20.848780517887093,-7.37569789249936
552,16.828696068036464,13.146240868441195,-15.06134964908454,35.61522061167224,-3.1987042299285364,-19.64246552389625,-8.842966320280022,-1.3328443763081408
553,19.11760787197372,24.560479548604327,-8.457780717957164,45.95895251033426,14.13377928712069,-14.371289521021605,-3.3438587600608702,4.23040158594623
554,16.389942554290844,17.16437858530655,-22.083334726230774,33.699684327664855,8.185915974297965,-26.363740838353184,-15.757721150519828,-3.704027917462385
555,17.096256116964113,22.924520147903177,-19.692410131950496,21.546223217016532,3.9017093655397836,-20.398683583097185,-10.936967629266855,-5.294210614895016
556,21.822528484762955,33.3250353256351,-10.224493820714498,14.91693170578867,3.958635075575687,-6.88029105727627,1.0486699467108407,-1.1744536391580436
557,22.66925083917299,27.323883785327762,-17.809326619874412,1.7026916232995237,-5.8596673947074756,-11.182492039233448,-4.434622753619145,-7.057672305765083
558,23.939746071080847,32.87276674620337,-12.979662266932122,2.24641535173712,-2.322286648399059,-5.082145145010242,1.7181773221252996,-7.314688863812767
559,29.365593637181668,52.603561586438154,7.775816530901572,25.632381216931954,23.667871027104205,15.818303022279473,23.859893087991885,6.398948719123252
560,29.48374643289059,45.882920449648694,1.1541140444612505,39.00291118641249,37.40877480600041,10.65863934299315,19.963990983980242,10.090678272576518
561,24.092504387733527,23.544553064232492,-20.452468144041564,34.280369284861216,34.58473563486692,-7.285876125895967,1.8746514953644677,4.917519841297768
562,23.740966669113924,20.589977217607988,-17.767760352787114,32.2179950617668,38.194034186691454,1.288100767427054,7.44159183826082,13.55608106668212
563,25.844160712293142,17.19755473568234,-11.85048915546254,23.502766249338013,33.933003078697766,16.013223723896175,15.454831482738376,24.957092447510057
564,23.928193478767525,1.468101759805776,-17.78212662661631,0.9089604571072796,11.610366465164326,20.77318423401791,11.28612291485594,25.141232355649443
565,23.44428661389852,2.1382113570595997,-7.342712878340427,-6.765769278120516,1.3712392121825339,40.55237790724285,23.21786524439417,30.379552082663086
566,24.40457973342042,7.987812096421962,5.778134810005701,3.9514172931971414,6.102134454834848,59.84489681522891,37.91363573787167,39.1433511462276
567,19.009025004507766,-9.035217437277208,-9.847321472531453,6.627442403350312,1.075621280997586,47.183210433361026,24.289301259122055,32.06441207790167
568,12.999550758040776,-19.065552868358576,-21.595383177268435,8.598650586158158,0.3579238471612711,35.03719144674109,14.214960527165267,23.95635198682519
569,14.59596446876842,-3.1316822632907115,-6.3299839175168975,22.766590772382408,18.21134012899153,47.45114450718958,30.007953584764543,31.25013398514743
570,15.745223485968193,3.370788648963778,-0.7188012850770136,26.0669157007547,26.523859452391765,49.571093237363684,35.196074987930146,32.85543869076673
571,11.572662190154254,-1.4426166004435448,-6.931379993700741,14.020036850159146,19.77124396914563,39.329972229933574,27.473059297070346,22.36572696338788
572,8.830323463428236,7.553998295242103,2.5594877779048453,10.407329195842344,22.28773382914046,43.923433005250224,34.09551828622023,18.434042408240284
573,5.245073791666396,7.4176499465039765,2.7425958306680904,7.287414930047885,22.917129117949194,39.52230292414219,30.985516391619576,12.157747201232322
574,-3.6376006035108572,-13.75556433213504,-20.217406368030357,-10.019492022313154,6.878368704549337,12.912037377106277,5.003386149350947,-7.337521687387611
575,-8.581558508757599,-15.613327505278344,-22.73081332877569,-17.08182835676343,0.9887326093709001,6.4751785164562,-0.9323186434019619,-16.48049978607314
576,-6.564458446112315,1.9682913335419858,-4.322681764743388,-4.753634141146591,10.536824738856291,19.82284150233078,13.338974916539815,-10.453341253533857
577,-7.843442921832022,1.2056642354578475,-5.702668619849796,2.136330273328406,6.435535054481351,12.241032921460054,7.4811075079863905,-13.360207125947099
578,-11.671979095314043,-5.1871960437049145,-12.790074335620446,7.997901199916842,-2.942141634642347,-2.62787403886124,-4.357109432988041,-19.46377569646814
579,-10.232755566423648,0.32533119679641587,-5.7937052802059315,28.053214689459235,3.579922492496517,-4.662358665986272,-2.045316044418559,-12.303650107101618
580,-8.357139371866767,-10.025173629280573,-13.686898616215693,38.17413627346311,5.658644064071012,-20.82441652606808,-13.703010754776423,-7.420941558773551
581,-9.256283005550067,-30.50462134768076,-29.92668975908977,26.23541530245407,-3.33459802035489,-42.898118635842074,-32.48273491206869,-9.267190047352404
582,-6.051813578706776,-25.56829143277041,-16.056817108004772,13.71937707852952,-0.41683990695880624,-31.17647537707399,-19.839548202725403,1.5162844694859239
583,-2.4776918303004214,-17.84207313435745,3.400997328524946,-5.281250555885746,-0.476881871498978,-7.985540127992056,0.76716344824057,14.241304781581887
584,-7.585530252776521,-36.787223246419074,-4.770387497871395,-45.80952835031282,-27.80553583858749,-5.879424698110036,-3.120472532649197,8.408456039313593
585,-14.360252187826932,-51.797649915896606,-9.496909990716802,-79.45443395159073,-55.441283920995375,3.144538571202464,-1.6124180039696085,2.309045093587752
586,-16.02577738212674,-51.40574137961069,-0.36040907193082994,-85.19883954794878,-62.294035033016314,25.01697670394298,13.759779113854385,7.78858859479257
587,-19.875903688103126,-62.51034938662462,-9.080633563821072,-81.38198106143965,-64.98433032698206,24.304985939520876,9.764819650828244,5.062706591099671
588,-25.63325831280248,-68.94981929578626,-19.55507092252031,-68.54064015647317,-56.692483952110216,14.860131536879733,1.1120090068594548,-2.3731720630940574
589,-25.403088829797788,-50.38033877246208,-7.571236380381821,-36.69152355519668,-23.897105900210537,22.21048061859914,11.66371600261713,2.8946144056582153
590,-23.892337207687802,-41.2629605935076,-6.215320328338344,-13.329320780134465,1.4671321103368902,17.862956903581672,9.632646093458707,5.712799188621977
591,-24.926662177286392,-49.71738138989836,-21.092105444594942,-14.92152481239151,1.0970089759136616,-0.5079732464971021,-9.187816167975296,-1.4962220430557158
592,-20.029358579142322,-39.662005696262824,-12.16805524737427,-14.664301769187288,3.256588518127489,6.863533704466701,-4.122707864244597,3.134943522779335
593,-10.886121979512811,-22.702359066468652,6.732107518407949,-7.699954464088702,10.686670343373876,24.747649376407807,11.851438685397744,14.242475469768475
594,-8.804620839913117,-27.901034980019023,1.2441475566716726,-13.106932949951519,3.8999231202260236,17.258499677010967,4.932126265379166,8.181079152599487
595,-11.152453045539396,-31.794365568782055,-4.920751929844448,-18.51335265893389,-0.9044816317942286,6.64983361448629,-2.192609317690348,-3.4483707562983987
596,-11.802658545027814,-24.320745721374912,0.18668819651904922,-13.697162435357443,5.632072317499064,5.480732088573513,1.005050030519266,-7.525165670510365
597,-16.100556122469825,-34.359553550995,-13.322061831946165,-21.907867364868377,-3.739328659235735,-13.839446528591342,-15.67918366141244,-19.91287358877377
598,-22.522307735284414,-48.67115739617542,-30.553108300081703,-42.00708529559106,-26.693751526259256,-35.06178122501427,-37.028274880706306,-36.152060255593746
599,-21.68248400416555,-38.155837261955156,-20.05192702999251,-47.106247919313404,-35.06723057185376,-26.499964339367608,-30.572165632323106,-35.27658956266624
600,-18.3874827714098,-30.14465019772536,-12.780079058947107,-45.37839670434826,-39.84662554764688,-18.88284726232626,-25.240136518833317,-31.408241602580123
601,-20.33327340429336,-41.110973630687894,-28.1987529596637,-51.36299023049504,-53.923888252688535,-32.66449920637964,-39.63332020234153,-39.455161321360166
602,-20.484328894616226,-38.62554155452649,-30.514552522724713,-45.35394661652131,-51.86139589628779,-34.609791051898014,-39.83085847007085,-39.31405760852772
603,-16.37257506544907,-26.83921586092729,-21.00060546181374,-27.47395289510125,-33.4407762753317,-27.201450932952547,-29.794559965321696,-27.995899617209773
604,-15.855873576238944,-33.324180326249504,-26.115975094185288,-24.95068524923359,-27.29745765866584,-36.01566199912793,-37.71875030901371,-25.07079011502872
605,-15.687593300473267,-33.54814025110103,-17.99716465491101,-29.223271196196436,-23.27916367062494,-32.19021947373926,-36.27786597531036,-20.546841606815192
606,-10.140942388320736,-12.972766897360284,16.54018482080339,-21.38886056738493,-5.5585932486506975,-1.16142146163447,-10.247943858556901,-3.4283158292362517
607,-7.592981520607543,-6.786701141031376,33.03110569196332,-17.936057645422977,3.1554570910541084,14.044832530654984,0.0022937685625326054,3.6372135443600153
608,-10.749407780445019,-12.457908503545195,28.812311942646343,-21.54433233751833,0.9483683577915754,10.20329361090807,-5.833304927787711,-2.7111894758410475
609,-10.219643656697746,1.6503709013537762,38.47284182696378,-10.241131077241768,12.623427876724158,20.260718418700442,5.9452270050270295,0.9977095408637906
610,-7.769226909454799,15.120650690577031,44.53722829526259,3.613104125549631,23.862425209397617,26.252053835767192,15.57589985375576,7.901675089924176
611,-10.377838698599543,8.773741424492215,30.932991644958783,-1.4566813116010753,13.993303322106895,11.870260939422174,4.435110657680209,2.2794542700909606
612,-11.540448244325919,11.679241847678092,31.665909162713028,-6.095577583430749,6.619933741961688,10.589789274036983,4.76193230100748,0.5270606578776116
613,-7.426781787387817,22.411072012947905,44.209813279504786,1.4053583402707603,12.228044407064823,20.841808039939764,14.922053401330462,7.196012418937667
614,-5.7305244957040165,11.225313596521564,32.39333951086673,2.3025465719090015,9.610340348062802,8.21830013114736,1.3677052263655654,2.3701054258993004
615,-4.623572500762942,0.4713770149042542,17.685527284497237,3.2473755482802984,8.125493772544868,-5.510603419831671,-13.20386017621163,-4.856482020871365
616,2.7080052902185687,14.268543236672727,26.6879708071376,21.0398843321246,24.909898121432633,5.708675037072172,-2.6441146127645805,3.5846673670748963
617,8.140239954300556,20.83864914439123,25.86258539324463,34.13066859973158,35.26990285520747,7.483000545885474,-1.103031022771697,8.39227295938894
618,5.618298802361933,12.406227839005277,7.233294066859264,30.67057189543424,29.583652063522237,-10.46132201675692,-17.645477483771458,-1.0836949808120555
619,4.0931037994646395,18.545603547037935,4.961268624063532,33.99417672863487,34.646657000053665,-15.633794366867273,-19.25544267302505,-3.421004482001864
620,4.863628956414543,24.600925512324928,5.873336046441461,40.19243212038453,43.902511589050334,-19.767138645495354,-18.85948795790369,-0.6688275249239055
621,1.6676778115841033,10.987196090582305,-10.196224344214203,27.292603307365603,33.38324553460665,-40.67325448946709,-36.019510976226286,-8.302024917687831
622,0.34166837409934603,10.08333132295521,-8.545943820042453,11.144391668573011,20.257823027006985,-43.023128964912054,-36.47227667179604,-10.269698133671433
623,4.259692180816219,26.927903313745453,14.305701102739995,5.418713068586438,15.347368919984193,-23.602830965863916,-16.814564733175978,-1.1379250799098308
624,3.694939307242345,25.896100958563217,16.107864631951156,-6.263544462800072,-1.1344078757656986,-25.337753538614468,-18.331496686587677,-5.554788358377536
625,-0.9872833636192293,18.975499022285504,7.312012302480787,-14.948816868556335,-16.438929392299368,-38.99452621908223,-29.721620660799324,-19.498294157333746
626,0.03005177495987499,31.075711893908533,16.22876289552558,1.9929001726243296,-4.556349256218631,-35.83774242714709,-22.00416960384885,-19.620803176620086
627,3.290829033503431,34.93850709331413,16.116947320541644,25.881157313449933,13.89840649556018,-40.39657351751863,-21.299503928466738,-15.936876473589177
628,3.47717681975014,22.853646965972843,0.0850360094053575,37.69534601038198,21.04659739662061,-59.085065251353,-35.41019853572584,-18.0383856288794
629,7.233415646106689,26.546370523879492,4.906071794688264,51.33782473727684,33.03272889168794,-56.18417507981425,-29.823734835199605,-8.62704182632359
630,13.866653049544434,33.02043990608627,19.56684809752396,60.601599942236845,39.75966190408445,-42.40488789886446,-16.461346171216988,6.493077901963531
631,14.498179079124126,15.528381592869307,14.809292688185208,44.33690440216789,17.845396920886003,-46.147900421392904,-23.550420355405773,5.233746462492776
632,13.717779810330732,3.843819004959526,19.345603018339112,22.50458657155174,-9.101572493354947,-38.53425437878562,-20.710441901078788,1.7064986666869846
633,17.84703396913742,13.649449308658852,44.66667633063636,18.78369585485517,-16.96171512345417,-7.776076192898717,5.6573207968213675,10.75695619174876
634,18.769274640212615,13.314325300338773,50.086528101216,18.59875683582752,-22.046595502523893,5.090866390366205,16.397445134924435,13.25648475762894
635,14.382222465278907,8.0732227821061,39.36999023464925,19.2461992455695,-23.627728157537042,1.803525801812211,14.023725542414606,8.172460414705519
636,13.358260664649405,20.764592338637193,42.83422553300925,34.67817710248741,-5.676380973329881,11.260285660263092,25.872029427768595,14.620872138384229
637,13.084689526248509,23.334140991776778,37.16084509415251,45.572923099381455,8.970262807960875,10.405836866319909,26.649642727370328,20.16381250121406
638,8.512655520558933,4.756053378040666,13.446983074283878,35.764200363509616,3.59223384175969,-9.711916186966414,6.601486844502304,12.325149602648239
639,7.974410691927965,3.693513936086024,13.149638655464873,31.747600815510353,6.37420459710815,-7.98875802889326,7.128111108671819,12.72690214106633
640,13.1706698343475,16.56509506929959,30.60008544615483,41.444472641478384,21.941316599080242,11.213756649207022,24.112442488470762,24.272755599417344
641,14.163865406262252,10.086500193848309,28.12483953515047,39.84365333062005,23.372113262869206,12.013407575760207,21.689930264950537,25.408126017464
642,12.628136213691867,2.1156337744448965,24.53467313002688,31.679070186273577,19.462892897837165,13.330874035599397,18.950001617189518,24.048515100477236
643,15.125709903111709,8.691352274719975,36.64563932725765,32.225135261311216,26.505629346892317,31.41023347787114,32.637985403993795,33.065582178628794
644,15.147727449032448,2.2376942348046054,31.72207079219728,24.7202457095024,24.442106103053067,32.913254604836744,30.666851546064663,32.56360839204484
645,9.747072095877147,-10.737936434758568,13.026120864546366,9.960236385812209,13.826813333925493,19.421609434533693,16.41694426949372,17.272947315169176
646,6.898589282863231,0.3834037518585589,13.183351779928632,15.629084462939154,22.684054198428136,22.217311770887456,21.845147918757924,7.684500582368903
647,4.569742581112251,12.283314210487164,10.087891655293863,31.400008076913313,38.91164439438365,20.073888928090238,24.485588024294678,-1.9907322642119096
648,-3.6819477693137093,3.260093612159954,-15.602776024399585,31.071829276798667,39.38720508944284,-5.165746687830273,4.388558607010903,-23.183671626513586
649,-9.802682054950266,4.749476657022109,-25.464540159533176,27.225983132299433,42.477126532388105,-14.83739235727285,-1.340083723211416,-32.919779617997676
650,-8.286765868182234,19.274827480321562,-13.396389758808025,26.07138512535056,51.92844155752813,-1.6578913232401047,13.03521613220548,-22.178763619884243
651,-7.454888251373389,15.116512307854535,-14.671516991522765,7.670977079316254,41.11793156862127,0.5030568287490205,13.364864791366806,-14.403586628288137
652,-8.015597950056987,8.131447545868566,-16.12201295009224,-15.44091105751477,21.127363796549798,3.9045678139171827,13.503110643061968,-9.413552747969646
653,-4.549336954631518,16.733186934283257,-0.6238454951823265,-19.00151808125565,16.01597762517421,24.27533948352553,30.779001162787665,4.6726562387522215
654,-3.4716681533790603,8.882796614269482,-4.119768755144513,-21.261628255177712,7.163790608707273,25.799878362033724,29.847056150495078,9.693617246600244
655,-7.73278511036918,-16.691286775026853,-27.73502822246413,-34.20699613092811,-12.637689264677396,7.362655313784191,9.131821426231024,0.9307148963664664
656,-7.0138613210517615,-21.817584317870335,-28.393422170962886,-34.7617277858813,-16.39587684903845,11.396659461077315,10.093449334136583,3.8250479552597003
657,-0.7962085781730637,-15.41492484506309,-16.200966310923395,-23.84955069411497,-8.195952864981471,27.66852612581089,22.237017882110997,16.10197937432947
658,2.1526572939482853,-17.261686729564428,-16.42604130913484,-19.861723603707066,-8.033857667831729,30.318589321119745,21.148140751381238,18.806787703532343
659,4.8479246796694575,-2.7500685267311598,-4.505543823082521,-10.234745431658906,-0.2872181533835061,42.885734283979986,32.06652465874048,23.45999579475219
660,10.937509043520619,24.11322556908272,18.20905702740942,8.850161630657746,17.70241779540024,65.42044410236136,54.47653052691443,35.74350612112143
661,12.701430852115312,22.070822666968322,11.989825271504943,9.535773738163964,14.457162318877872,61.30721975118745,49.328128600339866,34.43681506927401
662,10.536292528538219,3.6140098996819745,-6.6685672991833975,-4.770386428887619,-4.8412812138444625,47.56128220978683,32.136485468849486,24.16772173104551
663,12.754005348174443,2.8418140879155622,-1.887472538517887,-4.653173966384022,-8.277075719353256,57.46727495270983,37.17240693610588,26.394201990417276
664,14.299815063421157,1.5566648714736786,1.9389169892010898,1.2449805871670527,-4.512852170932334,63.88060539625485,40.10464597850184,28.396649417178065
665,8.927828543979562,-8.684570327192509,-8.371770281003748,-3.5979338248005153,-6.719503688214052,51.98783483453762,28.68182677398054,17.924484217624972
666,4.8726669871416535,-1.7252332417764613,-3.027740886727978,-3.882038798456099,1.889547922884491,52.17935106371926,32.94997743488153,13.45271257234279
667,5.034807852840466,5.266288183062494,5.264846597639201,-1.3210994442775785,11.366842818757654,55.61717932912882,40.310980836338466,15.039728394883143
668,2.7831990610776085,-15.688983940789957,-10.084906938081351,-14.362605131008209,-3.548531496383446,39.12922156912162,23.98489738154062,5.840976546870049
669,2.0068249669824256,-32.21343314153764,-15.694278745139826,-24.291628160891058,-20.672677314893086,35.14714851674319,16.015285373979438,-0.32079453525729296
670,6.962313692657107,-25.191049282169658,3.836346887456012,-14.436495067382772,-17.986071973272026,56.5768515101004,31.487421807418986,7.254739565739369
671,7.9520650584426225,-25.79532703069247,7.866684289335951,-10.302544638644502,-16.850515199462894,61.28620979835579,31.774444050914497,5.161551925468894
672,2.311157830394635,-30.03984035572695,-2.9183977190610433,-19.044125531678475,-19.40389209203458,48.36224149202597,18.98326436893786,-9.495209605056225
673,-0.5759937913770097,-12.716879499046875,2.437240573427651,-18.298430826541107,-5.374987219205915,48.1533532943152,23.564891822070354,-14.164562678720605
674,-2.0606924040378667,0.9250109051258413,3.652831687118889,-15.512128206031264,7.617970534423575,41.9919519513198,24.3995303185466,-15.464150603360709
675,-7.570693702381373,-4.6113728262758755,-11.012360539563899,-25.226277338153242,0.8211738364661005,19.77699786383363,8.615437833686295,-24.949199732245944
676,-10.409568915641149,1.6085880304548237,-6.665177807662999,-29.768808648699945,-4.01927000509664,17.539560180638617,10.286831776129787,-24.842440484703232
677,-8.833724583544505,13.69654457140581,7.976683329744855,-27.540304523479968,-3.8306011930229706,28.928648020736908,22.249400609559345,-15.214375095237507
678,-11.506381563037051,0.13609173904664473,-5.193331251676419,-40.48849858242425,-20.9899564513717,17.45276423205813,8.795724891841907,-18.702307453693855
679,-15.443010126644975,-15.747136988558019,-22.78017970834695,-54.995621811731496,-39.53378167518352,4.451259454822484,-6.726769725760429,-25.51950049103822
680,-12.918570122940896,-11.380588386969631,-19.03371666865052,-48.58065974224978,-37.844168292554706,12.227646692791886,-0.4364075094307225,-18.395370344367244
681,-10.845112138980056,-15.177061861009028,-23.515662064013963,-40.014690731755216,-37.75190773011425,9.070361167611718,-3.271420942795821,-15.267177252469521
682,-13.512059019185074,-25.4700614063351,-35.81223751230624,-38.98934111565082,-45.134622772960704,-6.143604116944709,-15.522555516527094,-22.24625285787925
683,-12.580126418287962,-11.349744109338339,-24.11677645138124,-25.728751770400237,-35.63224594759413,-1.401324758515253,-5.095462191010328,-18.581619257751125
684,-8.677582349752441,5.918837021817307,-11.67053913321309,-7.983573883787294,-20.601642093688763,2.9359285111844162,6.345871967423097,-10.881633548942425
685,-7.845947561416165,2.926358987404056,-22.50675732881485,-3.1642877791047646,-21.170202297511736,-14.549230627882528,-4.393063526374848,-14.75924005096219
686,-3.33382842566841,8.422857736605959,-22.00492851067743,7.901836066759952,-17.055721554352846,-18.72453292835925,-3.9003097753185,-12.44542769504898
687,7.005604858334201,23.061060067414893,-6.98753950086056,31.561418647438312,-1.9639078973597675,-6.755869782821774,9.823452095926621,0.2980591049805429
688,11.179515561958173,13.72943013715415,-15.190961680498614,40.02154225420099,-1.9153884384344542,-17.493099689934144,-1.0611697327568068,-1.7911382042109176
689,7.835088264377322,-1.9618858470954805,-30.841167733854284,34.23866368729599,-8.992169450632044,-37.32160536420634,-21.01325733623692,-14.476632683744484
690,5.362475467634944,1.6756411612421465,-27.73319031975162,34.68751423248757,-0.7073381737036146,-40.96294608078926,-23.731309604992475,-17.428347839378155
691,0.9352282671181769,-2.2359087083468605,-34.67173574917808,28.14415565044868,3.5648644918625143,-55.19137832436442,-36.718821843513275,-21.822216749010867
692,-6.927165640563976,-18.483893855247175,-54.11201938181728,7.819212233695602,-7.392529200566129,-79.61647525946782,-61.43521568113492,-31.786031886333546
693,-8.708901922675917,-15.636814763524816,-48.48662587277022,-0.10702704827463982,-8.89102157026501,-75.35287616131592,-60.30768232931094,-26.517107767547014
694,-5.768769663736746,-8.81784260415845,-33.58743365920496,2.8015120615791234,-4.458823856586914,-58.44038932161469,-48.96165975440717,-14.447826770371385
695,-8.10585261748007,-22.54508642282701,-39.18123466440444,-6.698207025694461,-13.834055639700093,-60.89260134032957,-57.31690936005259,-19.072364133772776
696,-11.437531457337277,-25.771776817888377,-35.75017362561903,-14.540413873471316,-15.237460044334313,-56.632041541161485,-56.91209602805681,-26.304814259669193
697,-9.989688916331641,-7.675335095964335,-13.83711972047922,-8.074198910596865,3.6317189308502122,-37.07266410882136,-38.558742723493594,-22.853902665431278
698,-11.114336857487192,-2.906229531294006,-11.07458557910656,-10.772472866492661,11.802638484143667,-37.521894250504936,-38.92088329913791,-26.037018545369595
699,-15.115274299295237,-4.248350179801111,-18.235539493516942,-21.409268693955106,6.180539905817051,-47.24673539580088,-48.579923784423634,-32.98776273021861
700,-13.783999548302816,12.041882517800396,-7.078796542907867,-15.819410281251328,9.059929082967562,-38.030031481681625,-39.832916757709626,-25.406619044162824
701,-11.436726012226632,19.4156353240975,-4.404620663640577,-7.3773530400027685,6.4790087417951465,-36.73538439473165,-39.445100704978,-17.9810679851907
702,-13.288128193830573,10.47564374254966,-18.34198629328327,-10.702727712411328,-9.461448458865242,-52.74298287969914,-55.54419324998082,-22.266408788088196
703,-11.284641658046914,21.07921716309265,-9.982783734204675,-5.391969341151084,-9.957435138957587,-48.40514157278586,-49.5436824997729,-16.98406428200874
704,-4.951981749752189,40.21177411458782,10.485835987810155,5.853440906457203,1.021576036926361,-32.13970329079697,-31.15006845043327,-2.523947969142367
705,-4.189207154013862,34.804876326624836,7.6145891857348325,-1.9811025984467294,-6.145616952627773,-37.12769400338229,-35.16871109945248,-1.4144932401275518
706,-6.477530908752753,26.875578993633688,3.940617679930467,-15.290080071221494,-17.875453585557416,-40.717636075781314,-39.34157223998066,-3.8998756132695003
707,-5.016790221828276,31.405952621486815,15.388021404158938,-14.27826677120255,-16.263433065864508,-26.65147969969037,-27.764744997782323,4.4828906331292036
708,-5.117423871102123,20.70054642283777,11.244809848641253,-15.209596290876197,-20.378646251316894,-25.090472375173782,-30.413947604355126,7.153553125425092
709,-7.369904517106772,4.627679435042504,0.2734084191012802,-18.995449077138524,-27.480097095968368,-28.9840555739441,-38.627364393106376,3.308754644973939
710,-3.3958882655218687,12.64181172821364,13.922818033253236,-4.4524656574916515,-13.528931214954563,-9.318750032118135,-21.91771142829059,11.80776400718513
711,2.836460580250717,18.822938794176366,24.2110861192529,13.613848049065458,3.5628388022550954,4.968771937715227,-8.575055518871228,19.3773002104501
712,3.5100574057774034,4.072660699204947,9.510955926604586,12.88687632999673,1.514388653155816,-8.020684686879989,-20.249765899422645,10.159874841803871
713,5.747195305670032,1.1800100683073396,6.221396477810462,10.974289863885927,1.1362250859895031,-11.034007446307216,-20.77801716281464,6.646752868439377
714,13.30460275379879,11.333153685390714,17.9995218176905,14.686005555850116,7.5026357607203815,2.5023576751257677,-5.885953319366886,17.724584254342655
715,17.284693811047436,7.415882516884654,15.516577805507517,4.085331072140648,-1.2058573615865091,5.330710035003772,-4.029413739611492,23.241133932339554
716,17.712793440913998,10.868903420460601,20.13758139277334,-9.192930584102282,-10.262102149205177,17.028125255160035,5.454329577504417,27.469057082390822
